Cluster,Size,Pct,Avg_Age,Avg_BMI,Avg_Sleep,Pct_Active,Pct_Smokers,Pct_Diabetes,Pct_HeartAttack,Pct_Depression,Avg_PhysHealthDays,Avg_MentHealthDays,Name
0,20498,8.3317752070953,7.594155527368524,31.311004976095226,6.714167235827886,42.418772563176894,22.646111815786906,24.7731485998634,0.014635574202361204,43.43838423260806,26.051370865450288,12.337837837837839,🛋️ Sedentary High-Risk
1,32424,13.179309167472827,5.307087342709105,29.093936898593633,6.948988403651616,81.02948433259314,15.022822600542806,1.6407599309153715,0.0,98.86195410806809,2.5880520602023194,9.702195904268443,🏃 Active Middle-Agers
2,21762,8.845550397931893,4.522883926109732,27.42739637900928,6.8384799191250805,82.16616119841926,19.037772263578713,0.7995588640749932,0.10568881536623471,10.628618693134822,1.642587997426707,4.004870875838618,🏃 Active Middle-Agers
3,61345,24.934761931859754,5.672475344363844,27.98780145081099,7.019056157796071,82.39139294156003,11.652131388051187,0.016301247045398974,0.0,0.0,1.3287309479175158,2.2072377536881573,🏃 Active Middle-Agers
4,24252,9.857655006462837,8.46420913739073,31.768387349496948,7.135741382154049,69.38809170377701,9.190994557149926,96.34256968497444,0.0,16.66254329539832,2.512122711528946,2.3430232558139537,🧓 Aging with Challenges
5,72332,29.40062270853826,7.601905104241553,27.48561217718299,7.1547862633412596,86.55090416413206,6.056793673616104,0.0,0.0,0.022120223414256485,1.3734031963722833,1.5324890781396892,🏃 Active Middle-Agers
6,13409,5.45032558063913,9.211350585427699,29.496189126705946,7.046163024834066,63.345514206875976,17.480796479976135,34.70803191886046,100.0,24.543217242150796,8.795063017376389,5.033559549556268,🧓 Aging with Challenges
